00	00	0	0000	0000	     Empty	             Unowned	         Grassland
48	27	0	0000	0000	     Empty	             Unowned	         Grassland
48	28	0	0000	0000	     Empty	             Unowned	         Grassland
48	29	0	0000	0000	     Empty	             Unowned	         Grassland
49	00	0	0000	0000	     Empty	             Unowned	         Grassland
49	01	0	0000	0000	     Empty	             Unowned	         Grassland
49	02	0	0000	0000	     Empty	             Unowned	         Grassland
49	03	0	0000	0000	     Empty	             Unowned	         Grassland
49	04	0	0000	0000	     Empty	             Unowned	         Grassland
49	05	0	0000	0000	     Empty	             Unowned	         Grassland
49	06	0	0000	0000	     Empty	             Unowned	         Grassland
49	07	0	0000	0000	     Empty	             Unowned	         Grassland
49	08	0	0000	0000	     Empty	             Unowned	         Grassland
49	09	0	0000	0000	     Empty	             Unowned	         Grassland
49	10	0	0000	0000	     Empty	             Unowned	         Grassland
49	11	0	0000	0000	     Empty	             Unowned	         Grassland
49	12	0	0000	0000	     Empty	             Unowned	         Grassland
49	13	0	0000	0000	     Empty	             Unowned	         Grassland
49	14	0	0000	0000	     Empty	             Unowned	         Grassland
49	15	0	0000	0000	     Empty	             Unowned	         Grassland
49	16	0	0000	0000	     Empty	             Unowned	         Grassland
49	17	0	0000	0000	     Empty	             Unowned	         Grassland
49	18	0	0000	0000	     Empty	             Unowned	         Grassland
49	19	0	0000	0000	     Empty	             Unowned	         Grassland
49	20	0	0000	0000	     Empty	             Unowned	         Grassland
49	21	0	0000	0000	     Empty	             Unowned	         Grassland
49	22	0	0000	0000	     Empty	             Unowned	         Grassland
49	23	0	0000	0000	     Empty	             Unowned	         Grassland
49	24	0	0000	0000	     Empty	             Unowned	         Grassland
49	25	0	0000	0000	     Empty	             Unowned	         Grassland
49	26	0	0000	0000	     Empty	             Unowned	         Grassland
49	27	0	0000	0000	     Empty	             Unowned	         Grassland
49	28	0	0000	0000	     Empty	             Unowned	         Grassland
50	00	0	0000	0000	     Empty	             Unowned	         Grassland
50	01	0	0000	0000	     Empty	             Unowned	         Grassland
50	02	0	0000	0000	     Empty	             Unowned	         Grassland
50	03	0	0000	0000	     Empty	             Unowned	         Grassland
50	04	0	0000	0000	     Empty	             Unowned	         Grassland
50	05	0	0000	0000	     Empty	             Unowned	         Grassland
50	06	0	0000	0000	     Empty	             Unowned	         Grassland
50	07	0	0000	0000	     Empty	             Unowned	         Grassland
50	08	0	0000	0000	     Empty	             Unowned	         Grassland
50	09	0	0000	0000	     Empty	             Unowned	         Grassland
50	10	0	0000	0000	     Empty	             Unowned	         Grassland
50	11	0	0000	0000	     Empty	             Unowned	         Grassland
50	12	0	0000	0000	     Empty	             Unowned	         Grassland
50	13	0	0000	0000	     Empty	             Unowned	         Grassland
50	14	0	0000	0000	     Empty	             Unowned	         Grassland
50	15	0	0000	0000	     Empty	             Unowned	         Grassland
50	16	0	0000	0000	     Empty	             Unowned	         Grassland
50	17	0	0000	0000	     Empty	             Unowned	         Grassland
50	18	0	0000	0000	     Empty	             Unowned	         Grassland
50	19	0	0000	0000	     Empty	             Unowned	         Grassland
50	20	0	0000	0000	     Empty	             Unowned	         Grassland
50	21	0	0000	0000	     Empty	             Unowned	         Grassland
50	22	0	0000	0000	     Empty	             Unowned	         Grassland
50	23	0	0000	0000	     Empty	             Unowned	         Grassland
50	24	0	0000	0000	     Empty	             Unowned	         Grassland
50	25	0	0000	0000	     Empty	             Unowned	         Grassland
50	26	0	0000	0000	     Empty	             Unowned	         Grassland
50	27	0	0000	0000	     Empty	             Unowned	         Grassland
50	28	0	0000	0000	     Empty	             Unowned	         Grassland
50	29	0	0000	0000	     Empty	             Unowned	         Grassland
51	00	0	0000	0000	     Empty	             Unowned	         Grassland
51	01	0	0000	0000	     Empty	             Unowned	         Grassland
51	02	0	0000	0000	     Empty	             Unowned	         Grassland
51	03	0	0000	0000	     Empty	             Unowned	         Grassland
51	04	0	0000	0000	     Empty	             Unowned	         Grassland
51	05	0	0000	0000	     Empty	             Unowned	         Grassland
51	06	0	0000	0000	     Empty	             Unowned	         Grassland
51	07	0	0000	0000	     Empty	             Unowned	         Grassland
51	08	0	0000	0000	     Empty	             Unowned	         Grassland
51	09	0	0000	0000	     Empty	             Unowned	         Grassland
51	10	0	0000	0000	     Empty	             Unowned	         Grassland
51	11	0	0000	0000	     Empty	             Unowned	         Grassland
51	12	0	0000	0000	     Empty	             Unowned	         Grassland
51	13	0	0000	0000	     Empty	             Unowned	         Grassland
51	14	0	0000	0000	     Empty	             Unowned	         Grassland
51	15	0	0000	0000	     Empty	             Unowned	         Grassland
51	16	0	0000	0000	     Empty	             Unowned	         Grassland
51	17	0	0000	0000	     Empty	             Unowned	         Grassland
51	18	0	0000	0000	     Empty	             Unowned	         Grassland
51	19	0	0000	0000	     Empty	             Unowned	         Grassland
51	20	0	0000	0000	     Empty	             Unowned	         Grassland
51	21	0	0000	0000	     Empty	             Unowned	         Grassland
51	22	0	0000	0000	     Empty	             Unowned	         Grassland
51	23	0	0000	0000	     Empty	             Unowned	         Grassland
51	24	0	0000	0000	     Empty	             Unowned	         Grassland
51	25	0	0000	0000	     Empty	             Unowned	         Grassland
51	26	0	0000	0000	     Empty	             Unowned	         Grassland
51	27	0	0000	0000	     Empty	             Unowned	         Grassland
51	28	0	0000	0000	     Empty	             Unowned	         Grassland
